student_id;student_name;kampus;skill;score
S0048;Dina Maharani;Surabaya;klasifikasi (data);86.3
S0048;Dina Maharani;Surabaya;kpi (key performance indicator);64.5
S0048;Dina Maharani;Surabaya;kriptografi;68.9
S0048;Dina Maharani;Surabaya;laravel;62.9
S0048;Dina Maharani;Surabaya;linux;99.7
S0048;Dina Maharani;Surabaya;machine learning;68.8
S0048;Dina Maharani;Surabaya;microservices;58.9
S0048;Dina Maharani;Surabaya;mysql;84.0
S0048;Dina Maharani;Surabaya;nosql;93.7
S0048;Dina Maharani;Surabaya;oop (object oriented programming);74.5
S0048;Dina Maharani;Surabaya;php;69.1
S0048;Dina Maharani;Surabaya;prototyping;98.3
S0048;Dina Maharani;Surabaya;python;96.2
S0048;Dina Maharani;Surabaya;regresi;95.7
S0048;Dina Maharani;Surabaya;sap;84.3
S0048;Dina Maharani;Surabaya;scm (supply chain management);96.9
S0048;Dina Maharani;Surabaya;sql;94.8
S0048;Dina Maharani;Surabaya;statistika/probabilitas;94.0
S0048;Dina Maharani;Surabaya;ui/ux design;98.1
S0048;Dina Maharani;Surabaya;uml (unified modeling language);92.6
S0048;Dina Maharani;Surabaya;usability testing;72.2
S0048;Dina Maharani;Surabaya;vulnerability assessment;82.4
S0048;Dina Maharani;Surabaya;xml;50.8
S0049;Oki Wijaya;Surabaya;agile;73.4
S0049;Oki Wijaya;Surabaya;algorithm design;69.6
S0049;Oki Wijaya;Surabaya;basic programming;69.6
S0049;Oki Wijaya;Surabaya;basis data / database;95.8
S0049;Oki Wijaya;Surabaya;business intelligence;98.9
S0049;Oki Wijaya;Surabaya;cisco;85.1
S0049;Oki Wijaya;Surabaya;cloud computing;81.3
S0049;Oki Wijaya;Surabaya;clustering;87.0
S0049;Oki Wijaya;Surabaya;cobit;93.1
S0049;Oki Wijaya;Surabaya;crm (customer relationship management);85.8
S0049;Oki Wijaya;Surabaya;css;68.4
S0049;Oki Wijaya;Surabaya;data mining;86.4
S0049;Oki Wijaya;Surabaya;data warehouse;91.6
S0049;Oki Wijaya;Surabaya;devops;56.9
S0049;Oki Wijaya;Surabaya;docker;51.2
S0049;Oki Wijaya;Surabaya;erd (entity relationship diagram);72.1
S0049;Oki Wijaya;Surabaya;erp (enterprise resource planning);94.9
S0049;Oki Wijaya;Surabaya;figma;96.9
S0049;Oki Wijaya;Surabaya;git;98.0
S0049;Oki Wijaya;Surabaya;github;92.5
S0049;Oki Wijaya;Surabaya;graphql;83.4
S0049;Oki Wijaya;Surabaya;http;78.5
S0049;Oki Wijaya;Surabaya;information systems;99.8
S0049;Oki Wijaya;Surabaya;jaringan komputer;86.2
S0049;Oki Wijaya;Surabaya;java;99.9
S0049;Oki Wijaya;Surabaya;json;95.1
S0049;Oki Wijaya;Surabaya;kanban;93.1
S0049;Oki Wijaya;Surabaya;klasifikasi (data);73.2
S0049;Oki Wijaya;Surabaya;kpi (key performance indicator);76.2
S0049;Oki Wijaya;Surabaya;kriptografi;55.2
S0049;Oki Wijaya;Surabaya;laravel;77.2
S0049;Oki Wijaya;Surabaya;linux;91.9
S0049;Oki Wijaya;Surabaya;machine learning;94.6
S0049;Oki Wijaya;Surabaya;microservices;83.9
S0049;Oki Wijaya;Surabaya;microsoft excel;54.4
S0049;Oki Wijaya;Surabaya;mysql;72.2
S0049;Oki Wijaya;Surabaya;nosql;61.7
S0049;Oki Wijaya;Surabaya;oop (object oriented programming);64.5
S0049;Oki Wijaya;Surabaya;php;95.1
S0049;Oki Wijaya;Surabaya;prototyping;87.8
S0049;Oki Wijaya;Surabaya;python;74.0
S0049;Oki Wijaya;Surabaya;regresi;97.6
S0049;Oki Wijaya;Surabaya;rest api;62.5
S0049;Oki Wijaya;Surabaya;sap;90.2
S0049;Oki Wijaya;Surabaya;scm (supply chain management);70.4
S0049;Oki Wijaya;Surabaya;sprint (agile);66.1
S0049;Oki Wijaya;Surabaya;sql;58.4
S0049;Oki Wijaya;Surabaya;statistika/probabilitas;88.0
S0049;Oki Wijaya;Surabaya;ui/ux design;90.7
S0049;Oki Wijaya;Surabaya;uml (unified modeling language);99.5
S0049;Oki Wijaya;Surabaya;usability testing;62.1
S0049;Oki Wijaya;Surabaya;use case diagram;72.8
S0049;Oki Wijaya;Surabaya;vulnerability assessment;72.6
S0049;Oki Wijaya;Surabaya;xml;73.4
S0050;Nadia Saputra;Surabaya;agile;86.3
S0050;Nadia Saputra;Surabaya;algorithm design;97.7
S0050;Nadia Saputra;Surabaya;basic programming;97.7
S0050;Nadia Saputra;Surabaya;basis data / database;88.0
S0050;Nadia Saputra;Surabaya;business intelligence;51.5
S0050;Nadia Saputra;Surabaya;cisco;52.5
S0050;Nadia Saputra;Surabaya;cloud computing;63.1
S0050;Nadia Saputra;Surabaya;clustering;71.8
S0050;Nadia Saputra;Surabaya;cobit;83.1
S0050;Nadia Saputra;Surabaya;crm (customer relationship management);92.3
S0050;Nadia Saputra;Surabaya;css;95.4
S0050;Nadia Saputra;Surabaya;data mining;93.1
S0050;Nadia Saputra;Surabaya;data warehouse;80.5
S0050;Nadia Saputra;Surabaya;devops;61.9
S0050;Nadia Saputra;Surabaya;erp (enterprise resource planning);90.1
S0050;Nadia Saputra;Surabaya;figma;86.6
S0050;Nadia Saputra;Surabaya;firewall;57.7
S0050;Nadia Saputra;Surabaya;git;88.3
S0050;Nadia Saputra;Surabaya;github;76.3
S0050;Nadia Saputra;Surabaya;graphql;91.3
S0050;Nadia Saputra;Surabaya;html;91.4
S0050;Nadia Saputra;Surabaya;http;86.6
S0050;Nadia Saputra;Surabaya;information systems;98.5
S0050;Nadia Saputra;Surabaya;jaringan komputer;86.9
S0050;Nadia Saputra;Surabaya;java;60.2
S0050;Nadia Saputra;Surabaya;json;57.9
S0050;Nadia Saputra;Surabaya;kanban;69.2
S0050;Nadia Saputra;Surabaya;klasifikasi (data);76.6
S0050;Nadia Saputra;Surabaya;kpi (key performance indicator);58.7
S0050;Nadia Saputra;Surabaya;kriptografi;96.9
S0050;Nadia Saputra;Surabaya;laravel;79.3
S0050;Nadia Saputra;Surabaya;linux;96.3
S0050;Nadia Saputra;Surabaya;machine learning;55.7
S0050;Nadia Saputra;Surabaya;microservices;97.0
S0050;Nadia Saputra;Surabaya;microsoft excel;86.0
S0050;Nadia Saputra;Surabaya;mysql;51.0
S0050;Nadia Saputra;Surabaya;nosql;77.7
S0050;Nadia Saputra;Surabaya;oop (object oriented programming);94.9
S0050;Nadia Saputra;Surabaya;osi layer;94.6
S0050;Nadia Saputra;Surabaya;php;57.2
S0050;Nadia Saputra;Surabaya;prototyping;92.3
S0050;Nadia Saputra;Surabaya;python;99.8
S0050;Nadia Saputra;Surabaya;regresi;90.7
S0050;Nadia Saputra;Surabaya;rest api;95.9
S0050;Nadia Saputra;Surabaya;sap;69.3
S0050;Nadia Saputra;Surabaya;scm (supply chain management);90.5
S0050;Nadia Saputra;Surabaya;sprint (agile);81.0
S0050;Nadia Saputra;Surabaya;statistika/probabilitas;83.3
S0050;Nadia Saputra;Surabaya;ui/ux design;83.9
S0050;Nadia Saputra;Surabaya;uml (unified modeling language);87.9
S0050;Nadia Saputra;Surabaya;usability testing;77.2
S0050;Nadia Saputra;Surabaya;use case diagram;88.1
S0050;Nadia Saputra;Surabaya;vulnerability assessment;51.2
S0050;Nadia Saputra;Surabaya;xml;92.5
S0051;Agus Permata;Surabaya;agile;79.3
S0051;Agus Permata;Surabaya;algorithm design;65.3
S0051;Agus Permata;Surabaya;basic programming;65.3
S0051;Agus Permata;Surabaya;basis data / database;86.5
S0051;Agus Permata;Surabaya;business intelligence;89.2
S0051;Agus Permata;Surabaya;cisco;51.1
S0051;Agus Permata;Surabaya;cloud computing;94.4
S0051;Agus Permata;Surabaya;clustering;58.0
S0051;Agus Permata;Surabaya;cobit;89.1
S0051;Agus Permata;Surabaya;crm (customer relationship management);89.9
S0051;Agus Permata;Surabaya;css;62.2
S0051;Agus Permata;Surabaya;data mining;98.1
S0051;Agus Permata;Surabaya;data warehouse;61.5
S0051;Agus Permata;Surabaya;design thinking;53.6
S0051;Agus Permata;Surabaya;devops;85.7
S0051;Agus Permata;Surabaya;docker;96.1
S0051;Agus Permata;Surabaya;erd (entity relationship diagram);69.7
S0051;Agus Permata;Surabaya;erp (enterprise resource planning);81.0
S0051;Agus Permata;Surabaya;figma;88.3
S0051;Agus Permata;Surabaya;firewall;64.6
S0051;Agus Permata;Surabaya;git;92.5
S0051;Agus Permata;Surabaya;github;94.1
S0051;Agus Permata;Surabaya;graphql;76.3
S0051;Agus Permata;Surabaya;html;62.6
S0051;Agus Permata;Surabaya;http;98.6
S0051;Agus Permata;Surabaya;information systems;99.7
S0051;Agus Permata;Surabaya;jaringan komputer;77.8
S0051;Agus Permata;Surabaya;java;86.9
S0051;Agus Permata;Surabaya;json;52.5
S0051;Agus Permata;Surabaya;klasifikasi (data);73.5
S0051;Agus Permata;Surabaya;kpi (key performance indicator);96.0
S0051;Agus Permata;Surabaya;kriptografi;65.4
S0051;Agus Permata;Surabaya;laravel;58.9
S0051;Agus Permata;Surabaya;linux;81.1
S0051;Agus Permata;Surabaya;machine learning;83.5
S0051;Agus Permata;Surabaya;microservices;64.9
S0051;Agus Permata;Surabaya;microsoft excel;74.0
S0051;Agus Permata;Surabaya;mysql;56.9
S0051;Agus Permata;Surabaya;nosql;52.8
S0051;Agus Permata;Surabaya;oop (object oriented programming);82.3
S0051;Agus Permata;Surabaya;php;52.3
S0051;Agus Permata;Surabaya;prototyping;91.8
S0051;Agus Permata;Surabaya;python;96.1
S0051;Agus Permata;Surabaya;regresi;54.2
S0051;Agus Permata;Surabaya;rest api;82.9
S0051;Agus Permata;Surabaya;sap;59.1
S0051;Agus Permata;Surabaya;scm (supply chain management);94.7
S0051;Agus Permata;Surabaya;sprint (agile);66.2
S0051;Agus Permata;Surabaya;statistika/probabilitas;96.8
S0051;Agus Permata;Surabaya;ui/ux design;81.0
S0051;Agus Permata;Surabaya;uml (unified modeling language);96.3
S0051;Agus Permata;Surabaya;usability testing;62.9
S0051;Agus Permata;Surabaya;vulnerability assessment;66.5
S0051;Agus Permata;Surabaya;xml;65.6
S0052;Umar Kurniawan;Surabaya;algorithm design;83.7
S0052;Umar Kurniawan;Surabaya;basic programming;83.7
S0052;Umar Kurniawan;Surabaya;basis data / database;84.8
S0052;Umar Kurniawan;Surabaya;business intelligence;73.3
S0052;Umar Kurniawan;Surabaya;cisco;94.9
S0052;Umar Kurniawan;Surabaya;clustering;97.1
S0052;Umar Kurniawan;Surabaya;cobit;94.9
S0052;Umar Kurniawan;Surabaya;crm (customer relationship management);56.9
S0052;Umar Kurniawan;Surabaya;data mining;79.2
S0052;Umar Kurniawan;Surabaya;data warehouse;98.4
S0052;Umar Kurniawan;Surabaya;devops;86.3
S0052;Umar Kurniawan;Surabaya;docker;68.2
S0052;Umar Kurniawan;Surabaya;erd (entity relationship diagram);75.8
S0052;Umar Kurniawan;Surabaya;erp (enterprise resource planning);74.8
S0052;Umar Kurniawan;Surabaya;figma;87.8
S0052;Umar Kurniawan;Surabaya;firewall;86.7
S0052;Umar Kurniawan;Surabaya;git;64.4
S0052;Umar Kurniawan;Surabaya;github;97.5
S0052;Umar Kurniawan;Surabaya;graphql;76.5
S0052;Umar Kurniawan;Surabaya;html;80.3
S0052;Umar Kurniawan;Surabaya;http;80.5
S0052;Umar Kurniawan;Surabaya;information systems;99.9
S0052;Umar Kurniawan;Surabaya;jaringan komputer;91.3
S0052;Umar Kurniawan;Surabaya;java;98.9
S0052;Umar Kurniawan;Surabaya;json;89.2
S0052;Umar Kurniawan;Surabaya;kanban;85.2
S0052;Umar Kurniawan;Surabaya;klasifikasi (data);80.9
S0052;Umar Kurniawan;Surabaya;kpi (key performance indicator);67.7
S0052;Umar Kurniawan;Surabaya;kriptografi;64.9
S0052;Umar Kurniawan;Surabaya;laravel;89.9
S0052;Umar Kurniawan;Surabaya;linux;93.1
S0052;Umar Kurniawan;Surabaya;microservices;81.4
S0052;Umar Kurniawan;Surabaya;microsoft excel;78.2
S0052;Umar Kurniawan;Surabaya;mysql;91.8
S0052;Umar Kurniawan;Surabaya;nosql;55.5
S0052;Umar Kurniawan;Surabaya;osi layer;97.5
S0052;Umar Kurniawan;Surabaya;php;94.4
S0052;Umar Kurniawan;Surabaya;prototyping;62.8
S0052;Umar Kurniawan;Surabaya;python;82.3
S0052;Umar Kurniawan;Surabaya;regresi;96.5
S0052;Umar Kurniawan;Surabaya;sap;60.1
S0052;Umar Kurniawan;Surabaya;scm (supply chain management);85.0
S0052;Umar Kurniawan;Surabaya;sprint (agile);69.7
S0052;Umar Kurniawan;Surabaya;sql;87.0
S0052;Umar Kurniawan;Surabaya;statistika/probabilitas;71.7
S0052;Umar Kurniawan;Surabaya;ui/ux design;61.1
S0052;Umar Kurniawan;Surabaya;uml (unified modeling language);98.3
S0052;Umar Kurniawan;Surabaya;usability testing;62.9
S0052;Umar Kurniawan;Surabaya;use case diagram;76.0
S0052;Umar Kurniawan;Surabaya;vulnerability assessment;91.6
S0052;Umar Kurniawan;Surabaya;xml;65.8
S0053;Miko Kurniawan;Surabaya;agile;99.1
S0053;Miko Kurniawan;Surabaya;algorithm design;84.4
S0053;Miko Kurniawan;Surabaya;basic programming;84.4
S0053;Miko Kurniawan;Surabaya;basis data / database;60.8
S0053;Miko Kurniawan;Surabaya;business intelligence;88.6
S0053;Miko Kurniawan;Surabaya;cloud computing;97.8
S0053;Miko Kurniawan;Surabaya;clustering;95.2
S0053;Miko Kurniawan;Surabaya;cobit;79.2
S0053;Miko Kurniawan;Surabaya;crm (customer relationship management);97.3
S0053;Miko Kurniawan;Surabaya;css;89.4
S0053;Miko Kurniawan;Surabaya;data mining;96.3
S0053;Miko Kurniawan;Surabaya;data warehouse;96.9
S0053;Miko Kurniawan;Surabaya;design thinking;57.0
S0053;Miko Kurniawan;Surabaya;devops;82.0
S0053;Miko Kurniawan;Surabaya;docker;83.0
S0053;Miko Kurniawan;Surabaya;erd (entity relationship diagram);93.6
S0053;Miko Kurniawan;Surabaya;erp (enterprise resource planning);95.2
S0053;Miko Kurniawan;Surabaya;figma;62.1
S0053;Miko Kurniawan;Surabaya;firewall;61.2
S0053;Miko Kurniawan;Surabaya;git;94.1
S0053;Miko Kurniawan;Surabaya;github;92.6
S0053;Miko Kurniawan;Surabaya;html;71.8
S0053;Miko Kurniawan;Surabaya;http;74.1
S0053;Miko Kurniawan;Surabaya;information systems;99.5
S0053;Miko Kurniawan;Surabaya;jaringan komputer;81.6
S0053;Miko Kurniawan;Surabaya;java;97.6
S0053;Miko Kurniawan;Surabaya;json;75.3
S0053;Miko Kurniawan;Surabaya;klasifikasi (data);98.0
S0053;Miko Kurniawan;Surabaya;kpi (key performance indicator);54.1
S0053;Miko Kurniawan;Surabaya;kriptografi;92.7
S0053;Miko Kurniawan;Surabaya;laravel;78.9
S0053;Miko Kurniawan;Surabaya;linux;88.6
S0053;Miko Kurniawan;Surabaya;machine learning;56.1
S0053;Miko Kurniawan;Surabaya;microservices;76.7
S0053;Miko Kurniawan;Surabaya;microsoft excel;62.5
S0053;Miko Kurniawan;Surabaya;mysql;57.7
S0053;Miko Kurniawan;Surabaya;nosql;76.7
S0053;Miko Kurniawan;Surabaya;oop (object oriented programming);50.8
S0053;Miko Kurniawan;Surabaya;osi layer;74.5
S0053;Miko Kurniawan;Surabaya;php;94.9
S0053;Miko Kurniawan;Surabaya;prototyping;98.1
S0053;Miko Kurniawan;Surabaya;python;83.2
S0053;Miko Kurniawan;Surabaya;regresi;69.5
S0053;Miko Kurniawan;Surabaya;rest api;55.4
S0053;Miko Kurniawan;Surabaya;sap;86.0
S0053;Miko Kurniawan;Surabaya;scm (supply chain management);93.8
S0053;Miko Kurniawan;Surabaya;sprint (agile);53.2
S0053;Miko Kurniawan;Surabaya;sql;62.1
S0053;Miko Kurniawan;Surabaya;statistika/probabilitas;80.5
S0053;Miko Kurniawan;Surabaya;ui/ux design;65.7
S0053;Miko Kurniawan;Surabaya;uml (unified modeling language);86.7
S0053;Miko Kurniawan;Surabaya;usability testing;55.9
S0053;Miko Kurniawan;Surabaya;use case diagram;66.8
S0053;Miko Kurniawan;Surabaya;vulnerability assessment;86.9
S0053;Miko Kurniawan;Surabaya;xml;93.1
S0054;Yusuf Rahman;Surabaya;agile;93.2
S0054;Yusuf Rahman;Surabaya;algorithm design;68.6
S0054;Yusuf Rahman;Surabaya;basic programming;68.6
S0054;Yusuf Rahman;Surabaya;basis data / database;82.4
S0054;Yusuf Rahman;Surabaya;business intelligence;94.6
S0054;Yusuf Rahman;Surabaya;cisco;81.5
S0054;Yusuf Rahman;Surabaya;cloud computing;71.3
S0054;Yusuf Rahman;Surabaya;clustering;88.8
S0054;Yusuf Rahman;Surabaya;cobit;92.9
S0054;Yusuf Rahman;Surabaya;crm (customer relationship management);93.3
S0054;Yusuf Rahman;Surabaya;css;71.3
S0054;Yusuf Rahman;Surabaya;data mining;90.7
S0054;Yusuf Rahman;Surabaya;data warehouse;97.1
S0054;Yusuf Rahman;Surabaya;design thinking;94.6
S0054;Yusuf Rahman;Surabaya;devops;99.2
S0054;Yusuf Rahman;Surabaya;docker;80.1
S0054;Yusuf Rahman;Surabaya;erd (entity relationship diagram);62.3
S0054;Yusuf Rahman;Surabaya;erp (enterprise resource planning);95.6
S0054;Yusuf Rahman;Surabaya;figma;93.1
S0054;Yusuf Rahman;Surabaya;firewall;91.3
S0054;Yusuf Rahman;Surabaya;git;69.2
S0054;Yusuf Rahman;Surabaya;github;74.2
S0054;Yusuf Rahman;Surabaya;graphql;95.9
S0054;Yusuf Rahman;Surabaya;html;63.0
S0054;Yusuf Rahman;Surabaya;http;96.2
S0054;Yusuf Rahman;Surabaya;information systems;98.0
S0054;Yusuf Rahman;Surabaya;jaringan komputer;89.3
S0054;Yusuf Rahman;Surabaya;java;69.1
S0054;Yusuf Rahman;Surabaya;kanban;60.8
S0054;Yusuf Rahman;Surabaya;klasifikasi (data);95.0
S0054;Yusuf Rahman;Surabaya;kpi (key performance indicator);54.7
S0054;Yusuf Rahman;Surabaya;kriptografi;51.2
S0054;Yusuf Rahman;Surabaya;laravel;88.9
S0054;Yusuf Rahman;Surabaya;linux;89.9
S0054;Yusuf Rahman;Surabaya;machine learning;66.0
S0054;Yusuf Rahman;Surabaya;microservices;80.2
S0054;Yusuf Rahman;Surabaya;microsoft excel;89.5
S0054;Yusuf Rahman;Surabaya;mysql;69.7
S0054;Yusuf Rahman;Surabaya;nosql;95.7
S0054;Yusuf Rahman;Surabaya;oop (object oriented programming);56.1
S0054;Yusuf Rahman;Surabaya;php;84.6
S0054;Yusuf Rahman;Surabaya;prototyping;87.9
S0054;Yusuf Rahman;Surabaya;python;96.2
S0054;Yusuf Rahman;Surabaya;regresi;70.3
S0054;Yusuf Rahman;Surabaya;rest api;80.6
S0054;Yusuf Rahman;Surabaya;sap;93.4
S0054;Yusuf Rahman;Surabaya;scm (supply chain management);94.9
S0054;Yusuf Rahman;Surabaya;sql;70.1
S0054;Yusuf Rahman;Surabaya;statistika/probabilitas;79.5
S0054;Yusuf Rahman;Surabaya;ui/ux design;76.7
S0054;Yusuf Rahman;Surabaya;uml (unified modeling language);90.9
S0054;Yusuf Rahman;Surabaya;usability testing;98.5
S0054;Yusuf Rahman;Surabaya;use case diagram;88.1
S0054;Yusuf Rahman;Surabaya;vulnerability assessment;86.0
S0054;Yusuf Rahman;Surabaya;xml;98.3
S0055;Fitri Hidayat;Surabaya;agile;95.5
S0055;Fitri Hidayat;Surabaya;algorithm design;77.0
S0055;Fitri Hidayat;Surabaya;basic programming;77.0
S0055;Fitri Hidayat;Surabaya;basis data / database;99.8
S0055;Fitri Hidayat;Surabaya;business intelligence;79.0
S0055;Fitri Hidayat;Surabaya;cisco;77.8
S0055;Fitri Hidayat;Surabaya;cloud computing;71.3
S0055;Fitri Hidayat;Surabaya;clustering;96.0
S0055;Fitri Hidayat;Surabaya;cobit;97.4
S0055;Fitri Hidayat;Surabaya;crm (customer relationship management);94.1
S0055;Fitri Hidayat;Surabaya;css;99.0
S0055;Fitri Hidayat;Surabaya;data mining;87.0
S0055;Fitri Hidayat;Surabaya;data warehouse;98.0
S0055;Fitri Hidayat;Surabaya;design thinking;51.5
S0055;Fitri Hidayat;Surabaya;devops;84.2
S0055;Fitri Hidayat;Surabaya;erd (entity relationship diagram);90.7
S0055;Fitri Hidayat;Surabaya;erp (enterprise resource planning);84.3
S0055;Fitri Hidayat;Surabaya;figma;91.5
S0055;Fitri Hidayat;Surabaya;firewall;92.8
S0055;Fitri Hidayat;Surabaya;git;81.8
S0055;Fitri Hidayat;Surabaya;github;98.1
S0055;Fitri Hidayat;Surabaya;html;57.3
S0055;Fitri Hidayat;Surabaya;http;94.1
S0055;Fitri Hidayat;Surabaya;information systems;99.3
S0055;Fitri Hidayat;Surabaya;jaringan komputer;95.5
S0055;Fitri Hidayat;Surabaya;java;81.5
S0055;Fitri Hidayat;Surabaya;json;91.3
S0055;Fitri Hidayat;Surabaya;klasifikasi (data);91.1
S0055;Fitri Hidayat;Surabaya;kpi (key performance indicator);67.5
S0055;Fitri Hidayat;Surabaya;kriptografi;76.1
S0055;Fitri Hidayat;Surabaya;laravel;90.1
S0055;Fitri Hidayat;Surabaya;linux;94.8
S0055;Fitri Hidayat;Surabaya;machine learning;67.6
S0055;Fitri Hidayat;Surabaya;microservices;92.8
S0055;Fitri Hidayat;Surabaya;microsoft excel;66.9
S0055;Fitri Hidayat;Surabaya;mysql;93.7
S0055;Fitri Hidayat;Surabaya;nosql;51.1
S0055;Fitri Hidayat;Surabaya;osi layer;54.5
S0055;Fitri Hidayat;Surabaya;php;98.8
S0055;Fitri Hidayat;Surabaya;prototyping;82.4
S0055;Fitri Hidayat;Surabaya;python;72.7
S0055;Fitri Hidayat;Surabaya;regresi;83.1
S0055;Fitri Hidayat;Surabaya;rest api;55.9
S0055;Fitri Hidayat;Surabaya;sap;77.0
S0055;Fitri Hidayat;Surabaya;scm (supply chain management);84.6
S0055;Fitri Hidayat;Surabaya;sprint (agile);77.7
S0055;Fitri Hidayat;Surabaya;statistika/probabilitas;91.8
S0055;Fitri Hidayat;Surabaya;ui/ux design;81.8
S0055;Fitri Hidayat;Surabaya;uml (unified modeling language);79.1
S0055;Fitri Hidayat;Surabaya;usability testing;72.8
S0055;Fitri Hidayat;Surabaya;use case diagram;90.4
S0055;Fitri Hidayat;Surabaya;vulnerability assessment;81.2
S0055;Fitri Hidayat;Surabaya;xml;78.3
S0056;Joko Nugroho;Surabaya;agile;69.8
S0056;Joko Nugroho;Surabaya;algorithm design;69.6
S0056;Joko Nugroho;Surabaya;basic programming;69.6
S0056;Joko Nugroho;Surabaya;basis data / database;99.1
S0056;Joko Nugroho;Surabaya;business intelligence;81.6
S0056;Joko Nugroho;Surabaya;cisco;53.7
S0056;Joko Nugroho;Surabaya;cloud computing;98.5
S0056;Joko Nugroho;Surabaya;clustering;88.3
S0056;Joko Nugroho;Surabaya;cobit;81.0
S0056;Joko Nugroho;Surabaya;crm (customer relationship management);89.0
S0056;Joko Nugroho;Surabaya;css;79.4
S0056;Joko Nugroho;Surabaya;data mining;89.4
S0056;Joko Nugroho;Surabaya;data warehouse;99.6
S0056;Joko Nugroho;Surabaya;design thinking;50.9
S0056;Joko Nugroho;Surabaya;devops;67.9
S0056;Joko Nugroho;Surabaya;erd (entity relationship diagram);72.8
S0056;Joko Nugroho;Surabaya;erp (enterprise resource planning);82.4
S0056;Joko Nugroho;Surabaya;figma;82.7
S0056;Joko Nugroho;Surabaya;firewall;66.8
S0056;Joko Nugroho;Surabaya;git;96.4
S0056;Joko Nugroho;Surabaya;github;94.4
S0056;Joko Nugroho;Surabaya;graphql;92.8
S0056;Joko Nugroho;Surabaya;html;58.3
S0056;Joko Nugroho;Surabaya;information systems;98.4
S0056;Joko Nugroho;Surabaya;jaringan komputer;86.7
S0056;Joko Nugroho;Surabaya;java;98.3
S0056;Joko Nugroho;Surabaya;json;64.5
S0056;Joko Nugroho;Surabaya;kanban;70.0
S0056;Joko Nugroho;Surabaya;klasifikasi (data);73.6
S0056;Joko Nugroho;Surabaya;kriptografi;85.4
S0056;Joko Nugroho;Surabaya;laravel;58.7
S0056;Joko Nugroho;Surabaya;linux;82.5
S0056;Joko Nugroho;Surabaya;machine learning;55.1
S0056;Joko Nugroho;Surabaya;microservices;77.1
S0056;Joko Nugroho;Surabaya;microsoft excel;70.9
S0056;Joko Nugroho;Surabaya;mysql;57.6
S0056;Joko Nugroho;Surabaya;oop (object oriented programming);67.9
S0056;Joko Nugroho;Surabaya;osi layer;61.6
S0056;Joko Nugroho;Surabaya;php;77.4
S0056;Joko Nugroho;Surabaya;prototyping;81.5
S0056;Joko Nugroho;Surabaya;python;90.5
S0056;Joko Nugroho;Surabaya;regresi;75.0
S0056;Joko Nugroho;Surabaya;rest api;75.7
S0056;Joko Nugroho;Surabaya;sap;84.5
S0056;Joko Nugroho;Surabaya;scm (supply chain management);99.8
S0056;Joko Nugroho;Surabaya;sprint (agile);98.7
S0056;Joko Nugroho;Surabaya;sql;87.7
S0056;Joko Nugroho;Surabaya;statistika/probabilitas;97.8
S0056;Joko Nugroho;Surabaya;ui/ux design;51.7
S0056;Joko Nugroho;Surabaya;uml (unified modeling language);92.4
S0056;Joko Nugroho;Surabaya;usability testing;72.8
S0056;Joko Nugroho;Surabaya;use case diagram;78.4
S0056;Joko Nugroho;Surabaya;vulnerability assessment;94.2
S0057;Gita Handayani;Surabaya;agile;91.7
S0057;Gita Handayani;Surabaya;algorithm design;94.2
S0057;Gita Handayani;Surabaya;basic programming;94.2
S0057;Gita Handayani;Surabaya;basis data / database;90.3
S0057;Gita Handayani;Surabaya;business intelligence;91.0
S0057;Gita Handayani;Surabaya;cisco;53.0
S0057;Gita Handayani;Surabaya;cloud computing;72.5
S0057;Gita Handayani;Surabaya;clustering;79.7
S0057;Gita Handayani;Surabaya;cobit;97.1
S0057;Gita Handayani;Surabaya;crm (customer relationship management);90.1
S0057;Gita Handayani;Surabaya;css;59.3
S0057;Gita Handayani;Surabaya;data mining;93.4
S0057;Gita Handayani;Surabaya;data warehouse;90.1
S0057;Gita Handayani;Surabaya;design thinking;88.5
S0057;Gita Handayani;Surabaya;devops;73.8
S0057;Gita Handayani;Surabaya;docker;93.1
S0057;Gita Handayani;Surabaya;erp (enterprise resource planning);89.1
S0057;Gita Handayani;Surabaya;figma;65.5
S0057;Gita Handayani;Surabaya;firewall;67.4
S0057;Gita Handayani;Surabaya;git;60.3
S0057;Gita Handayani;Surabaya;github;67.0
S0057;Gita Handayani;Surabaya;graphql;69.5
S0057;Gita Handayani;Surabaya;information systems;98.3
S0057;Gita Handayani;Surabaya;jaringan komputer;90.8
S0057;Gita Handayani;Surabaya;java;65.1
S0057;Gita Handayani;Surabaya;json;98.6
S0057;Gita Handayani;Surabaya;klasifikasi (data);72.9
S0057;Gita Handayani;Surabaya;kpi (key performance indicator);86.4
S0057;Gita Handayani;Surabaya;kriptografi;85.6
S0057;Gita Handayani;Surabaya;laravel;86.0
S0057;Gita Handayani;Surabaya;linux;68.7
S0057;Gita Handayani;Surabaya;machine learning;56.3
S0057;Gita Handayani;Surabaya;microservices;94.9
S0057;Gita Handayani;Surabaya;microsoft excel;95.0
S0057;Gita Handayani;Surabaya;mysql;89.1
S0057;Gita Handayani;Surabaya;oop (object oriented programming);92.9
S0057;Gita Handayani;Surabaya;osi layer;84.2
S0057;Gita Handayani;Surabaya;php;89.7
S0057;Gita Handayani;Surabaya;prototyping;95.3
S0057;Gita Handayani;Surabaya;python;91.1
S0057;Gita Handayani;Surabaya;regresi;55.5
S0057;Gita Handayani;Surabaya;rest api;59.1
